usedate	level	code	text
2003/01/01	kood	CBG99	Muu operatsioon trihhiaasi korral
2003/01/01	kood	CBH00	Kantotoomia
2003/01/01	kood	CBH05	Kantopeksia
2003/01/01	kood	CBH10	Silmanurga plastiline korrektsioon
2003/01/01	kood	CBH20	Tsentraalne tarsorraafia
2003/01/01	kood	CBH30	Lateraalne või mediaalne tarsorraafia
2003/01/01	kood	CBH40	Tarsorraafia lahtilõikamine
2003/01/01	kood	CBH50	Rekonstruktiivne operatsioon epikantuse korral
2003/01/01	kood	CBH99	Muu operatsioon silmanurgal
2003/01/01	kood	CBJ00	Frontaalsuspensioon
2003/01/01	kood	CBJ10	Fascia lata ling silmalau ptoosi korral
2003/01/01	kood	CBJ20	Tarsomüektoomia ptoosi korral
2003/01/01	kood	CBJ30	Silmalau tõsturlihase plastiline korrektsioon
2003/01/01	kood	CBJ40	Silmalau tõsturlihase resektsioon
2003/01/01	kood	CBJ50	Operatsioon kulmu ptoosi korral
2003/01/01	kood	CBJ99	Muu operatsioon ptoosi korral
2003/01/01	kood	CBK00	Silmalau müotoomia retraktsiooni korral
2003/01/01	kood	CBK10	Operatsioonid lagoftalmi korral
2003/01/01	kood	CBK99	Muu operatsioon silmalau retraktsiooni korral
2003/01/01	kood	CBL00	Müektoomia ja neurotoomia blefarospasmi korral
2003/01/01	kood	CBL99	Muu operatsioon blefarospasmi korral 
2003/01/01	kood	CBW99	Muu operatsioon silmalaul
2003/01/01	kood	CCA00	Pisaranäärme intsisioon
2003/01/01	kood	CCA10	Pisaranäärme biopsia
2003/01/01	kood	CCA20	Pisaratäpi ja pisarakanalikese intsisioon
2003/01/01	kood	CCA30	Pisarakoti intsisioon
2003/01/01	kood	CCA40	Pisarateede biopsia
2003/01/01	kood	CCB00	Osaline pisaranäärme eemaldamine
2003/01/01	kood	CCB10	Totaalne pisaranäärme eemaldamine
2003/01/01	kood	CCB99	Muu operatsioon pisaranäärmel
2003/01/01	kood	CCC00	Pisaratäpi ja pisarakanalikeste sulgemine
2003/01/01	kood	CCC50	Pisarakoti eemaldamine
2003/01/01	kood	CCC99	Muu operatsioon pisarateedel
2003/01/01	kood	CCD00	Pisarafistuli sulgemine
2003/01/01	kood	CCD10	Pisarakanalikese õmblus
2003/01/01	kood	CCD20	Pisarakanalikese õmblus koos dreenimisega
2003/01/01	kood	CCD30	Pisarakanalikese rekonstruktsioon
2003/01/01	kood	CCD40	Perkutaanne dakrüotsüstorinostoomia
2003/01/01	kood	CCD50	Dakrüotsüstorinostoomia koos dreenimisega
2003/01/01	kood	CCD60	Transnasaalne dakrüotsüstorinostoomia
2003/01/01	kood	CCD70	Konjuktivotsüstorinostoomia koos dreenimisega
2003/01/01	kood	CCD99	Muu rekonstruktiivne operatsioon pisaraaparaadil
2003/01/01	kood	CCW99	Muu operatsioon pisaraaparaadil
2003/01/01	kood	CDB00	Silmasisese võõrkeha eemaldamine
2003/01/01	kood	CDB10	Silmasisese võõrkeha eemaldamine magnetiga
2003/01/01	kood	CDB99	Muu operatsioon silmasisese võõrkeha korral
2003/01/01	kood	CDC00	Silma enukleatsioon
2003/01/01	kood	CDC10	Silma enukleatsioon primaarse implantaadiga
2003/01/01	kood	CDC20	Silma enukleatsioon transplantaadiga
2003/01/01	kood	CDC30	Silma evistseratsioon
2003/01/01	kood	CDC40	Silma evistseratsioon primaarse implantaadiga
2003/01/01	kood	CDC50	Silma evistseratsioon transplantaadiga
2003/01/01	kood	CDW99	Muu operatsioon silmamunal
2003/01/01	kood	CEA00	Silmaliigutajalihase biopsia
2003/01/01	kood	CEB00	Silmaliigutajalihase müektoomia
2003/01/01	kood	CEB10	Silmaliigutajalihase osaline müotoomia
2003/01/01	kood	CEB20	Silmaliigutajalihase totaalne müotoomia
2003/01/01	kood	CEB30	Silmaliigutajalihase tenotoomia
2003/01/01	kood	CEC00	Silmaliigutajalihase tahapoole kinnitamine
2003/01/01	kood	CEC10	Silmaliigutajalihase nõrgestamine ja lühendamine
2003/01/01	kood	CEC20	Silmaliigutajalihase nõrgestamine ja edasiviimine
2003/01/01	kood	CEC30	Silmaliigutajalihase lühendamine
2003/01/01	kood	CEC40	Silmaliigutajalihase lühendamine ja ettepoole kinnitamine
2003/01/01	kood	CEC50	Silmaliigutajalihase ettepoole kinnitamine
2003/01/01	kood	CEC60	Silmaliigutajalihase nihutamine nihkeniidiga
2003/01/01	kood	CEC70	Nüstagmipuhune silmaliigutajalihase nihutamine
2003/01/01	kood	CEC80	Silmaliigutajalihase osaline nihutamine
2003/01/01	kood	CEC90	Silmaliigutajalihase nihutamine
2003/01/01	kood	CED00	Silmaliigutajalihase voltimine
2003/01/01	kood	CEE00	Silmaliigutajalihase fikseeriv õmblus
2003/01/01	kood	CEE10	Silmaliigutajalihase fiksatsioon kinnitava õmblusega
2003/01/01	kood	CEF00	Silmaliigutajalihase liidete vabastamine
2003/01/01	kood	CEF10	Tenon’i kapsli või vigastatud lihase õmblus
2003/01/01	kood	CEW99	Silmaliigutajalihase muu operatsioon 
2003/01/01	kood	CFA00	Konjunktiivi intsisioon
2003/01/01	kood	CFA10	Konjunktiivi peritoomia
2003/01/01	kood	CFA20	Konjunktiivi biopsia
2003/01/01	kood	CFB00	Konjunktiivi õmblus
2003/01/01	kood	CFB10	Konjunktiivist võõrkeha eemaldamine 
2003/01/01	kood	CFC00	Konjunktiivi kahjustuse ekstsisioon
2003/01/01	kood	CFC10	Konjunktiivi kahjustuse laserteraapia
2003/01/01	kood	CFC20	Konjunktiivi kahjustuse krüoteraapia
2003/01/01	kood	CFC30	Trahhoomi folliikulite ekstsisioon
2003/01/01	kood	CFD00	Konjunktiivi korrektsioon ilma transplantaadita
2003/01/01	kood	CFD10	Konjunktiivi korrektsioon transplantaadiga
2003/01/01	kood	CFW99	Muu operatsioon konjunktiivil
2003/01/01	kood	CGA00	Sarvkesta biopsia
2003/01/01	kood	CGA10	Skleera biopsia
2003/01/01	kood	CGB00	Keratotoomia
2003/01/01	kood	CGB10	Sklerotoomia
2003/01/01	kood	CGC10	Sarvkestast võõrkeha eemaldamine
2003/01/01	kood	CGC20	Sarvkestast võõrkeha eemaldamine magnetiga
2003/01/01	kood	CGC30	Skleerast võõrkeha eemaldamine 
2003/01/01	kood	CGC40	Skleerast võõrkeha eemaldamine magnetiga
2003/01/01	kood	CGD00	Keratotoomia refraktsiooni anomaalia korral
2003/01/01	kood	CGD10	Laser keratoplastika refraktsiooni anomaalia korral
2003/01/01	kood	CGD20	Keratom-iileus
2003/01/01	kood	CGD99	Muu operatsioon refraktsiooni anomaalia korral
2003/01/01	kood	CGE10	Keratektoomia
2003/01/01	kood	CGE15	Sarvkesta laserravi
2003/01/01	kood	CGE20	Sarvkesta kahjustuse termokauterisatsioon
2003/01/01	kood	CGE25	Sarvkesta külmravi
2003/01/01	kood	CGE30	Sklerektoomia
2003/01/01	kood	CGE35	Skleera laserravi
2003/01/01	kood	CGE40	Skleera kahjustuse termokauterisatsioon
2003/01/01	kood	CGE50	Pterüügiumi eemaldamine
2003/01/01	kood	CGE55	Pterüügiumi eemaldamine koos konjuktiivi transplantatsiooniga
2003/01/01	kood	CGE99	Muu operatsioon sarvkesta ja skleera kahjustuse korral
2003/01/01	kood	CGF00	Sarvkesta haava sulgemine koeliimiga
2003/01/01	kood	CGF10	Sarvkesta haava õmblus
2003/01/01	kood	CGF20	Sarvkesta haava õmblus koos konjuktiivi plastikaga
2003/01/01	kood	CGF25	Sarvkesta haava õmblus koos väljalangenud uvea resektsiooniga
2003/01/01	kood	CGF30	Sarvkesta korrektsioon konjuktiivi transplantaadiga
2003/01/01	kood	CGF40	Skleera haava sulgemine koeliimiga
2003/01/01	kood	CGF45	Skleera haava õmblus
2003/01/01	kood	CGF50	Skleera haava õmblus koos konjuktiivi plastikaga
2003/01/01	kood	CGF55	Skleera haava õmblus koos väljalangenud uvea resektsiooniga
2003/01/01	kood	CGF99	Muu operatsioon sarvkestal ja skleeral läbistava vigastuse korral
2003/01/01	kood	CGG00	Sarvkesta tätoveerimine
2003/01/01	kood	CGG10	Koonussarvkesta korrektsioon termokauterisatsiooni abil
2003/01/01	kood	CGG20	Epikeratofaakia või keratofaakia
2003/01/01	kood	CGG30	Sarvkesta kihiline transplantatsioon
2003/01/01	kood	CGG40	Sarvkesta läbistav transplantatsioon autotransplantaadiga
2003/01/01	kood	CGG45	Sarvkesta läbistav transplantatsioon homotransplantaadiga
2003/01/01	kood	CGG50	Keratoproteesi implantatsioon
2003/01/01	kood	CGG60	Skleera tugevdamine transplantaadiga
2003/01/01	kood	CGG99	Muud rekonstruktiivsed operatsioonid sarvkestal ja skleeral
2003/01/01	kood	CGW99	Muu operatsioon sarvkestal ja skleeral
2003/01/01	kood	CHA10	Vikerkesta biopsia
2003/01/01	kood	CHA20	Tsiliaarkeha biopsia
2003/01/01	kood	CHB00	Laser sünehhialüüs
2003/01/01	kood	CHB10	Silma eeskambri punktsioon koos loputusega
2003/01/01	kood	CHB15	Silma eeskambri punktsioon koos kambrivedeliku asendamisega
2003/01/01	kood	CHB20	Goniopunktsioon
2003/01/01	kood	CHB30	Goniotoomia
2003/01/01	kood	CHB40	Goniosünehhialüüs
2003/01/01	kood	CHB50	Trabekulotoomia
2003/01/01	kood	CHB60	Eesmine sünehhialüüs
2003/01/01	kood	CHB65	Tagumine sünehhialüüs
2003/01/01	kood	CHB99	Muu operatsioon eeskambril ja eeskambri nurgal
2003/01/01	kood	CHC00	Iridotoomia
2003/01/01	kood	CHC05	Laseriridotoomia
2003/01/01	kood	CHC10	Perifeerne iridektoomia
2003/01/01	kood	CHC20	Sektoriridektoomia
2003/01/01	kood	CHC30	Tsentraalne iridektoomia
2003/01/01	kood	CHD00	Lasertrabekuloplastika
2003/01/01	kood	CHD10	Trabekuloplastika
2003/01/01	kood	CHD15	Trabekulektoomia ja iridektoomia
2003/01/01	kood	CHD20	Skleera trepaneerimine
2003/01/01	kood	CHD25	Skleera trepaneerimine ja iridektoomia
2003/01/01	kood	CHD30	Lasertrabekulektoomia
2003/01/01	kood	CHD40	Iridenkleis
2003/01/01	kood	CHD50	Šunt-operatsioon eeskambril
2003/01/01	kood	CHD99	Muu filtreeriv operatsioon
2003/01/01	kood	CHE00	Pupillotoomia
2003/01/01	kood	CHE05	Laserpupillotoomia
2003/01/01	kood	CHE10	Vikerkesta kahjustuse ekstsisioon
2003/01/01	kood	CHE20	Vikerkesta kahjustuse laserravi
2003/01/01	kood	CHE99	Muu operatsioon vikerkesta kahjustuse korral
2003/01/01	kood	CHF00	Tsiliaarkeha lesiooni ekstsisioon
2003/01/01	kood	CHF05	Tsiliaarkeha transskleraalne laserkoagulatsioon
2003/01/01	kood	CHF10	Tsiliaarkeha transpupillaarne laserkoagulatsioon
2003/01/01	kood	CHF15	Tsiliaarkeha krüoteraapia
2003/01/01	kood	CHF20	Tsiliaarkeha elektrokoagulatsioon
2003/01/01	kood	CHF30	Tsüklodialüüs
2003/01/01	kood	CHF99	Muu operatsioon tsiliaarkehal
2003/01/01	kood	CHW99	Muu operatsioon eeskambril, eeskambri nurgal, vikerkestal või tsiliaarkehal
2003/01/01	kood	CJB00	Sekundaarse katarakti lõhestus
2003/01/01	kood	CJB10	Sekundaarse katarakti laser lõhestus
2003/01/01	kood	CJB20	Sekundaarse katarakti irrigatsioon ja poleerimine
2003/01/01	kood	CJB30	Sekundaarse katarakti ekstsisioon
2003/01/01	kood	CJB99	Muu operatsioon läätsel sekundaarse katarakti korral
2003/01/01	kood	CJC00	Intrakapsulaarne katarakti ekstraktsioon
2003/01/01	kood	CJC05	Intrakapsulaarne katarakti ekstraktsioon koos iridektoomia või iridotoomiaga
2003/01/01	kood	CJC10	Intrakapsulaarne katarakti ekstraktsioon koos kunstläätse implantatsiooniga eeskambrisse
2003/01/01	kood	CJC15	Intrakapsulaarne katarakti ekstraktsioon koos kunstläätse implantatsiooniga eeskambrisse ja iridektoomia või iridotoomia
2003/01/01	kood	CJC20	Intrakapsulaarne katarakti ekstraktsioon koos kunstläätse implantatsiooniga tagakambrisse
2003/01/01	kood	CJC25	Intrakapsulaarne katarakti ekstraktsioon koos kunstläätse implantatsiooniga tagakambrisse ja iridektoomia või iridotoomia
2003/01/01	kood	CJC99	Muu intrakapsulaarne katarakti operatsioon
2003/01/01	kood	CJD00	Ekstrakapsulaarne katarakti ekstraktsioon
2003/01/01	kood	CJD05	Ekstrakapsulaarne katarakti ekstraktsioon koos iridektoomia või iridotoomiaga
2003/01/01	kood	CJD10	Ekstrakapsulaarne katarakti ekstraktsioon koos kunstläätse implantatsiooniga eeskambrisse
2003/01/01	kood	CJD15	Ekstrakapsulaarne katarakti ekstraktsioon koos kunstläätse implantatsiooniga eeskambrisse ja iridektoomia või iridotoomia 
2003/01/01	kood	CJD20	Ekstrakapsulaarne katarakti ekstraktsioon koos kunstläätse implantatsiooniga tagakambrisse
2003/01/01	kood	CJD25	Ekstrakapsulaarne katarakti ekstraktsioon koos kunstläätse implantatsiooniga tagakambrisse ja iridektoomia või iridotoomia
2003/01/01	kood	CJD30	Pars plana lensektoomia
2003/01/01	kood	CJD99	Muud ekstrakapsulaarsed katarakti operatsioonid
2003/01/01	kood	CJE00	Fakoemulsifikatsioon
2003/01/01	kood	CJE05	Fakoemulsifikatsioon koos iridektoomia ja iridotoomiaga
2003/01/01	kood	CJE10	Fakoemulsifikatsioon koos kunstläätse implantatsiooniga eeskambrisse
2003/01/01	kood	CJE15	Fakoemulsifikatsioon koos kunstläätse implantatsiooniga eeskambrisse ja iridektoomia või iridotoomia
2003/01/01	kood	CJE20	Fakoemulsifikatsioon koos kunstläätse implantatsiooniga tagakambrisse
2003/01/01	kood	CJE25	Fakoemulsifikatsioon koos kunstläätse implantatsiooniga tagakambrisse ja iridektoomia või iridotoomia
2003/01/01	kood	CJE99	Muu ekstrakapsulaarne katarakti operatsioon kasutades fakoemulsifikatsiooni tehnikat
2003/01/01	kood	CJF00	Kunstläätse sekundaarne implantatsioon eeskambrisse
2003/01/01	kood	CJF10	Kunstläätse sekundaarne implantatsioon tagakambrisse
2003/01/01	kood	CJF20	Kunstläätse eemaldamine
2003/01/01	kood	CJF30	Kunstläätse dislokatsiooni parandamine
2003/01/01	kood	CJF40	Kunstläätse eemaldamine ja implanteerimine eeskambrisse
2003/01/01	kood	CJF45	Kunstläätse eemaldamine ja implanteerimine eeskambrisse koos iridektoomia või iridotoomiaga
2003/01/01	kood	CJF50	Kunstläätse eemaldamine ja implanteerimine tagakambrisse
2003/01/01	kood	CJF55	Kunstläätse eemaldamine ja implanteerimine tagakambrisse koos iridektoomia või iridotoomiaga
2003/01/01	kood	CJF99	Muu operatsioon kunstläätsel
2003/01/01	kood	CJG00	Dislotseerunud läätse ekstraktsioon
2003/01/01	kood	CJG05	Dislotseerunud läätse ekstraktsioon koos iridektoomia või iridotoomiaga
2003/01/01	kood	CJG10	Dislotseerunud läätse ekstraktsioon koos kunstläätse implantatsiooniga eeskambrisse
2003/01/01	kood	CJG15	Dislotseerunud läätse ekstraktsioon koos kunstläätse implantatsiooniga eeskambrisse ja iridektoomia või iridotoomia
2003/01/01	kood	CJG20	Dislotseerunud läätse ekstraktsioon koos kunstläätse implantatsiooniga tagakambrisse
2003/01/01	kood	CJG25	Dislotseerunud läätse ekstraktsioon koos kunstläätse implantatsiooniga tagakambrisse ja iridektoomia või iridotoomia
2003/01/01	kood	CJG99	Muu operatsioon dislotseerunud läätsel
2003/01/01	kood	CJW99	Muu operatsioon läätsel
2003/01/01	kood	CKA00	Pärissoonkesta biopsia
2003/01/01	kood	CKA10	Klaaskeha biopsia
2003/01/01	kood	CKA20	Võrkkesta biopsia
2003/01/01	kood	CKB00	Suprakoroidaalse vedeliku punktsioon ja evakuatsioon
2003/01/01	kood	CKB10	Suprakoroidaalse vedeliku punktsioon, evakuatsioon ja klaaskeha asendaja süstimine
2003/01/01	kood	CKB99	Muu operatsioon pärissoonkestal irdumise korral
2003/01/01	kood	CKC00	Klaaskeha fotoruptuur
2003/01/01	kood	CKC10	Võrkkesta lokaalne fotokoagulatsioon
2003/01/01	kood	CKC15	Panretinaalne fotokoagulatsioon
2003/01/01	kood	CKC20	Mitteirdunud võrkkesta krüopeksia
2003/01/01	kood	CKC30	Irdunud võrkkesta krüopeksia
2003/01/01	kood	CKC40	Võrkkesta elektrokoagulatsioon
2003/01/01	kood	CKC50	Võrkkesta transskleraalne laserravi
2003/01/01	kood	CKC60	Skleera lokaalne plombeerimine episkleraalse implantaadiga
2003/01/01	kood	CKC65	Implantaadi eemaldamine skleeralt
2003/01/01	kood	CKC70	Episkleraalne tsirklaaž
2003/01/01	kood	CKC75	Tsirklaaži eemaldamine skleeralt
2003/01/01	kood	CKC99	Muud ekstraokulaarsed operatsioonid klaaskehal ja võrkkestal
2003/01/01	kood	CKD00	Klaaskeha punktsioon dekompressiooniks
2003/01/01	kood	CKD05	Klaaskeha punktsioon koos ravimi süstimisega
2003/01/01	kood	CKD10	Klaaskeha õõne täitmine
2003/01/01	kood	CKD15	Klaaskeha asendaja süstimine
2003/01/01	kood	CKD20	Klaaskeha aseaine eemaldamine
2003/01/01	kood	CKD25	Subretinaalse vedeliku väline dreenimine
2003/01/01	kood	CKD30	Subretinaalse vedeliku sisemine dreenimine
2003/01/01	kood	CKD40	Võrkkesta endofotokoagulatsioon
2003/01/01	kood	CKD45	Võrkkesta endokrüoteraapia
2003/01/01	kood	CKD50	Võrkkesta endodiatermia
2003/01/01	kood	CKD60	Eesmine vitrektoomia
2003/01/01	kood	CKD65	Pars plana või pars plicata vitrektoomia
2003/01/01	kood	CKD70	Preretinaalse või epiretinaalse membraani eemaldamine
2003/01/01	kood	CKD75	Retinotoomia
2003/01/01	kood	CKD80	Retinektoomia
2003/01/01	kood	CKD85	Subretinaalse membraani või väädi eemaldamine
2003/01/01	kood	CKD90	Subretinaalse hematoomi eemaldamine
2003/01/01	kood	CKD99	Muud silmasisesed operatsioonid klaaskehal ja võrkkestal
2003/01/01	kood	CKE00	Pärissoonkesta kahjustuse ekstsisioon
2003/01/01	kood	CKE10	Pärissoonkesta kahjustuse transpupillaarne fotokoagulatsioon
2003/01/01	kood	CKE15	Pärissoonkesta kahjustuse endofotokoagulatsioon
2003/01/01	kood	CKE20	Pärissoonkesta kahjustuse ekstsisioon
2003/01/01	kood	CKE30	Võrkkesta kahjustuse ekstsisioon
2003/01/01	kood	CKE40	Võrkkesta kahjustuse transpupillaarne fotokoagulatsioon
2003/01/01	kood	CKE45	Võrkkesta kahjustuse endofotokoagulatsioon
2003/01/01	kood	CKE50	Võrkkesta kahjustuse krüoteraapia
2003/01/01	kood	CKE60	Pärissoonkesta ja võrkkesta brahhüteraapia
2003/01/01	kood	CKE65	Brahhüterapeutilise plaadi eemaldamine silmast
2003/01/01	kood	CKE99	Muu operatsioon pärissoonkesta või võrkkesta kahjustuse korral
2003/01/01	kood	CKW99	Muu operatsioon pärissoonkestal, klaaskehal ja võrkkestal
2003/01/01	kood	CWA00	Haava dehistsentsi korrektsioon silmas ja temaga külgnevatel struktuuridel
2003/01/01	kood	CWB00	Kordusoperatsioon pindmise infektsiooni korral silmas ja temaga külgnevatel struktuuridel
2003/01/01	kood	CWC00	Kordusoperatsioon süvainfektsiooni korral silmas ja temaga külgnevatel struktuuridel
2003/01/01	kood	CWD00	Kordusoperatsioon pindmise verejooksu korral silmas ja temaga külgnevatel struktuuridel
2003/01/01	kood	CWE00	Kordusoperatsioon sisemise verejooksu korral silmas ja temaga külgnevatel struktuuridel
2003/01/01	kood	CWF00	Kordusoperatsioon anastomoosi või õmbluse dehistsentsi korral silmas ja temaga külgnevatel struktuuridel
2003/01/01	kood	CWW99	Muu kordusoperatsioon silmas ja temaga külgnevatel struktuuridel
2003/01/01	kood	DAA00	Kõrvalesta intsisioon
2003/01/01	kood	DAB00	Kõrvalesta lesiooni ekstsisioon
2003/01/01	kood	DAB10	Kõrvalesta osaline ekstsisioon
2003/01/01	kood	DAB20	Kõrvalesta fistuli ekstsisioon
2003/01/01	kood	DAD00	Kõrvalesta suturatsioon
2003/01/01	kood	DAD10	Kõrvalesta rekonstruktsioon
2003/01/01	kood	DAD20	Kõrvalesta proteesi luuline fiksatsioon
2003/01/01	kood	DAD30	Kõrvalesta plastiline korrektsioon
2003/01/01	kood	DAW99	Muu operatsioon kõrvalestal
2003/01/01	kood	DBA00	Väliskuulmekäigu intsisioon
2003/01/01	kood	DBB00	Väliskuulmekäigu lesiooni ekstsisioon
2003/01/01	kood	DBD00	Väliskuulmekäigu suturatsioon
2003/01/01	kood	DBD10	Väliskuulmekäigu rekonstruktsioon
2003/01/01	kood	DBD20	Väliskuulmekäigu plastiline korrektsioon
2003/01/01	kood	DBD30	Väliskuulmekäigu atreesia korrektsioon
2003/01/01	kood	DBW99	Muu operatsioon väliskuulmekäigul
2003/01/01	kood	DCA00	Trummikile või keskkõrva biopsia
2003/01/01	kood	DCA10	Trummikile paratsentees
2003/01/01	kood	DCA20	Trummikile šunteerimine
2003/01/01	kood	DCA30	Keskkõrva eksploratsioon
2003/01/01	kood	DCB00	Keskkõrva lesiooni ekstsisioon
2003/01/01	kood	DCB10	Keskkõrva liidetest vabastamine
2003/01/01	kood	DCB20	Keskkõrva osaline ekstsisioon
2003/01/01	kood	DCB30	Keskkõrva totaalne ekstsisioon
2003/01/01	kood	DCC00	Võõrkeha kõrvaldamine keskkõrvast
2003/01/01	kood	DCD00	Müringoplastika
2003/01/01	kood	DCD10	Tümpanoplastika
2003/01/01	kood	DCW00	Ventileeriva toru eemaldamine trummikilest
2003/01/01	kood	DCW99	Muu operatsioon trummiõõnel või keskkõrval
2003/01/01	kood	DDA00	Stapedotoomia
2003/01/01	kood	DDA10	Luulise ahela eksploratsioon
2003/01/01	kood	DDB00	Stapedektoomia
2003/01/01	kood	DDC00	Proteesi eemaldamine luulisest ahelast
2003/01/01	kood	DDD00	Jaluse mobilisatsioon
2003/01/01	kood	DDD05	Luulise ahela plastiline korrektsioon
2003/01/01	kood	DDD10	Vasara ja jaluse vaheline interpositsioon
2003/01/01	kood	DDD20	Trummiõõne ja jalusplaadi vaheline interpositsioon
2003/01/01	kood	DDD30	Trummikile fiksatsioon jalusele
2003/01/01	kood	DDD40	Trummikile fiksatsioon jalusplaadile
2003/01/01	kood	DDW99	Muu operatsioon kuulmeluukestel
2003/01/01	kood	DEA00	Nibujätke või oimuluu biopsia
2003/01/01	kood	DEA10	Attiko-antrotoomia
2003/01/01	kood	DEB00	Kortikaalne mastoidektoomia
2003/01/01	kood	DEB10	Attiko-antro-mastoidektoomia
2003/01/01	kood	DEB20	Attiko-antro-mastoidektoomia ja tümpanotoomia
2003/01/01	kood	DEB25	Attiko-antro-mastoidektoomia ja tümpanoplastika
2003/01/01	kood	DEB30	Radikaalne mastoidektoomia
2003/01/01	kood	DEB40	Nibujätke osaline ekstsisioon
2003/01/01	kood	DEB50	Oimuluu osaline ekstsisioon
2003/01/01	kood	DEB60	Oimuluu totaalne ekstsisioon
2003/01/01	kood	DED00	Nibujätke osalise ekstsisiooni järgne õõne obliteratsioon 
2003/01/01	kood	DEE00	Kuulmisabivahendi luuline fiksatsioon
2003/01/01	kood	DEW99	Muu operatsioon nibujätkel ja oimuluul
2003/01/01	kood	DFA00	Sakotoomia
2003/01/01	kood	DFA10	Püramiidi tipu translabürintaalne eksploratsioon
2003/01/01	kood	DFB00	Labürintektoomia
2003/01/01	kood	DFB10	Labürindi destruktsioon
2003/01/01	kood	DFC00	Võõrkeha eemaldamine sisekõrvast
