7408	codes in current filter							
Code	Text	1.	2.	3.	4.	5.	6.	7.
CDC20	Enukleasjon av øye med transplantat	C	D	C	2	0		
CDC30	Eviscerasjon av øye	C	D	C	3	0		
CDC40	Eviscerasjon av øye med innlegging av protese	C	D	C	4	0		
CDC50	Eviscerasjon av øye med transplantat	C	D	C	5	0		
CDW99	Annen operasjon på øyeeplet	C	D	W	9	9		
CEA00	Biopsi av øyemuskel	C	E	A	0	0		
CEB00	Myektomi av øyemuskel	C	E	B	0	0		
CEB10	Partiell myotomi av øyemuskel	C	E	B	1	0		
CEB20	Total myotomi av øyemuskel	C	E	B	2	0		
CEB30	Tenotomi av øyemuskel	C	E	B	3	0		
CEC00	Tilbakelegging av øyemuskel	C	E	C	0	0		
CEC10	Tilbakelegging og reseksjon av øyemuskel	C	E	C	1	0		
CEC20	Tilbakelegging og fremlegging av øyemuskler	C	E	C	2	0		
CEC30	Reseksjon av øyemuskel	C	E	C	3	0		
CEC40	Reseksjon og fremlegging av øyemuskel	C	E	C	4	0		
CEC50	Fremlegging av øyemuskel	C	E	C	5	0		
CEC60	Flytting av øyemuskel med justerbar sutur	C	E	C	6	0		
CEC70	Flytting av øyemuskler ved nystagmus	C	E	C	7	0		
CEC80	Partiell transposisjon av øyemuskel	C	E	C	8	0		
CEC90	Total transposisjon av øyemuskel	C	E	C	9	0		
CED00	Folding av øyemuskel	C	E	D	0	0		
CEE00	Fiksasjonssutur i øyemuskel	C	E	E	0	0		
CEE10	Fiksasjon av øyemuskel med ankersutur	C	E	E	1	0		
CEF00	Løsning av fastloddet øyemuskel	C	E	F	0	0		
CEF10	Sutur av skadet øyemuskel eller Tenons kapsel	C	E	F	1	0		
CEW99	Annen operasjon på øyemuskel	C	E	W	9	9		
CFA00	Incisjon av conjunctiva	C	F	A	0	0		
CFA10	Peritomi av conjunctiva	C	F	A	1	0		
CFA20	Biopsi av conjunctiva	C	F	A	2	0		
CFB00	Sutur av conjunctiva	C	F	B	0	0		
CFB10	Fjerning av fremmedlegeme fra conjunctiva	C	F	B	1	0		
CFC00	Ekstirpasjon av lesjon i conjunctiva	C	F	C	0	0		
CFC10	Laserterapi av lesjon i conjunctiva	C	F	C	1	0		
CFC20	Kryokirurgi av lesjon i conjunctiva	C	F	C	2	0		
CFC30	Eksisjon av trakomfollikler	C	F	C	3	0		
CFD00	Rekonstruksjon av conjunctiva uten transplantat	C	F	D	0	0		
CFD10	Rekonstruksjon av conjunctiva med transplantat	C	F	D	1	0		
CFW99	Annen operasjon på conjunctiva	C	F	W	9	9		
CGA00	Biopsi av cornea	C	G	A	0	0		
CGA10	Biopsi av sclera	C	G	A	1	0		
CGB00	Keratotomi	C	G	B	0	0		
CGB10	Sklerotomi	C	G	B	1	0		
CGC10	Fjerning av fremmedlegeme fra cornea	C	G	C	1	0		
CGC20	Fjerning av fremmedlegeme fra cornea med magnet	C	G	C	2	0		
CGC30	Fjerning av fremmedlegeme fra sclera	C	G	C	3	0		
CGC40	Fjerning av fremmedlegeme fra sclera med magnet	C	G	C	4	0		
CGD00	Keratotomi for refraksjonsanomali	C	G	D	0	0		
CGD10	Laserkeratoplastikk for refraksjonsanomali	C	G	D	1	0		
CGD20	Keratomileuse	C	G	D	2	0		
CGD40	Implantasjon av intracorneale ringsegmenter	C	G	D	4	0		
CGD99	Annen operasjon for refraksjonsanomali	C	G	D	9	9		
CGE10	Keratektomi	C	G	E	1	0		
CGE15	Laserterapi av cornea	C	G	E	1	5		
CGE20	Termokauterisering av lesjon i cornea	C	G	E	2	0		
CGE25	Kryokirurgi av cornea	C	G	E	2	5		
CGE30	Sklerektomi	C	G	E	3	0		
CGE35	Laserterapi av sclera	C	G	E	3	5		
CGE40	Termokauterisering av lesjon i sclera	C	G	E	4	0		
CGE50	Eksisjon av pterygium	C	G	E	5	0		
CGE55	Eksisjon av pterygium med transplantasjon av conjunctiva	C	G	E	5	5		
CGE99	Annen operasjon for lesjon i cornea eller sclera	C	G	E	9	9		
CGF00	Lukking av sår i cornea med vevslim	C	G	F	0	0		
CGF10	Sutur av sår i cornea	C	G	F	1	0		
CGF20	Sutur av sår i cornea med dekking av conjunctiva	C	G	F	2	0		
CGF25	Sutur av sår i cornea med fjerning av prolabert uvealvev	C	G	F	2	5		
CGF30	Dekking av cornea med conjunctiva	C	G	F	3	0		
CGF40	Lukking av sår i sclera med vevslim	C	G	F	4	0		
CGF45	Sutur av sår i sclera	C	G	F	4	5		
CGF50	Sutur av sår i sclera med dekking av conjunctiva	C	G	F	5	0		
CGF55	Sutur av sår i sclera med fjerning av prolabert uvealvev	C	G	F	5	5		
CGF99	Annen operasjon på cornea eller sclera for perforerende skade	C	G	F	9	9		
CGG00	Tatovering av cornea	C	G	G	0	0		
CGG10	Korreksjon av keratokonus ved termokauterisering	C	G	G	1	0		
CGG20	Epikeratofaki eller keratofaki	C	G	G	2	0		
CGG30	Lamellær corneatransplantasjon	C	G	G	3	0		
CGG40	Gjennomgående autotransplantasjon av cornea	C	G	G	4	0		
CGG45	Gjennomgående homotransplantasjon av cornea	C	G	G	4	5		
CGG50	Implantasjon av keratoprotese	C	G	G	5	0		
CGG60	Forsterkning av sclera med transplantat	C	G	G	6	0		
CGG99	Annet rekonstruksjonsinngrep på cornea eller sclera	C	G	G	9	9		
CGW99	Annen operasjon på cornea eller sclera	C	G	W	9	9		
CHA10	Biopsi av iris	C	H	A	1	0		
CHA20	Biopsi av corpus ciliare	C	H	A	2	0		
CHB00	Lasersynekiolyse	C	H	B	0	0		
CHB10	Kammerpunksjon med irrigasjon	C	H	B	1	0		
CHB15	Kammerpunksjon med erstatning av kammervann	C	H	B	1	5		
CHB20	Goniopunktur	C	H	B	2	0		
CHB30	Goniotomi	C	H	B	3	0		
CHB40	Goniosynekiolyse	C	H	B	4	0		
CHB50	Trabekulotomi	C	H	B	5	0		
CHB60	Fremre synekiolyse	C	H	B	6	0		
CHB65	Bakre synekiolyse	C	H	B	6	5		
CHB99	Annen operasjon på fremre kammer eller kammervinkelen	C	H	B	9	9		
CHC00	Iridotomi	C	H	C	0	0		
CHC05	Laseriridotomi	C	H	C	0	5		
CHC10	Basal iridektomi	C	H	C	1	0		
CHC20	Sektoriridektomi	C	H	C	2	0		
CHC30	Sentral iridektomi	C	H	C	3	0		
CHD00	Lasertrabekuloplastikk	C	H	D	0	0		
CHD10	Trabekulektomi	C	H	D	1	0		
CHD15	Trabekulektomi og iridektomi	C	H	D	1	5		
CHD20	Trepanasjon av sclera	C	H	D	2	0		
CHD25	Trepanasjon av sclera med iridektomi	C	H	D	2	5		
CHD30	Lasertrabekulektomi	C	H	D	3	0		
CHD40	Iridencleise	C	H	D	4	0		
CHD50	Implantasjon av kateter til fremre kammer	C	H	D	5	0		
CHD60	Dyp sclerektomi uten implantat	C	H	D	6	0		
CHD65	Dyp sclerektomi med implantat	C	H	D	6	5		
CHD99	Annen filtrasjonsoperasjon	C	H	D	9	9		
CHE00	Pupillotomi	C	H	E	0	0		
CHE05	Laserpupillotomi	C	H	E	0	5		
CHE10	Ekstirpasjon av lesjon i iris	C	H	E	1	0		
CHE20	Laserterapi av lesjon i iris	C	H	E	2	0		
CHE99	Annen operasjon for lesjon i iris	C	H	E	9	9		
CHF00	Ekstirpasjon av lesjon i corpus ciliare	C	H	F	0	0		
CHF05	Transskleral laserkoagulasjon av corpus ciliare	C	H	F	0	5		
CHF10	Transpupillær laserkoagulasjon av corpus ciliare	C	H	F	1	0		
CHF15	Kryokirurgi av corpus ciliare	C	H	F	1	5		
CHF20	Elektrokoagulasjon av corpus ciliare	C	H	F	2	0		
CHF30	Cyclodialyse	C	H	F	3	0		
CHF99	Annen operasjon på corpus ciliare	C	H	F	9	9		
CHW99	Annen operasjon på fremre kammer, kammervinkelen, iris eller corpus ciliare	C	H	W	9	9		
CJA00	Implantasjon av intraokulær kontaktlinse i fremre kammer	C	J	A	0	0		
CJA10	Implantasjon av intraokulær kontaktlinse i bakre kammer	C	J	A	1	0		
CJB00	Discisjon av sekundær katarakt	C	J	B	0	0		
CJB10	Laserdiscisjon av sekundær katarakt	C	J	B	1	0		
CJB20	Skylling og polering av sekundær katarakt	C	J	B	2	0		
CJB30	Eksisjon av sekundær katarakt	C	J	B	3	0		
CJB99	Annen operasjon for sekundær katarakt	C	J	B	9	9		
CJC00	Intrakapsulær kataraktekstraksjon	C	J	C	0	0		
CJC05	Intrakapsulær kataraktekstraksjon med iridektomi eller iridotomi	C	J	C	0	5		
CJC10	Intrakapsulær kataraktekstraksjon med implantasjon av kunstig linse i fremre kammer	C	J	C	1	0		
CJC15	Intrakapsulær kataraktekstraksjon med implantasjon av kunstig linse i fremre kammer og iridektomi eller iridotomi	C	J	C	1	5		
CJC20	Intrakapsulær kataraktekstraksjon med implantasjon av kunstig linse i bakre kammer	C	J	C	2	0		
CJC25	Intrakapsulær kataraktekstraksjon med implantasjon av kunstig linse i bakre kammer og iridektomi eller iridotomi	C	J	C	2	5		
CJC99	Annen intrakapsulær kataraktoperasjon	C	J	C	9	9		
CJD00	Ekstrakapsulær kataraktekstraksjon	C	J	D	0	0		
CJD05	Ekstrakapsulær kataraktekstraksjon med iridektomi eller iridotomi	C	J	D	0	5		
CJD10	Ekstrakapsulær kataraktekstraksjon med implantasjon av kunstig linse i fremre kammer	C	J	D	1	0		
CJD15	Ekstrakapsulær kataraktekstraksjon med implantasjon av kunstig linse i fremre kammer og iridektomi eller iridotomi	C	J	D	1	5		
CJD20	Ekstrakapsulær kataraktekstraksjon med implantasjon av kunstig linse i bakre kammer	C	J	D	2	0		
CJD25	Ekstrakapsulær kataraktekstraksjon med implantasjon av kunstig linse i bakre kammer og iridektomi eller iridotomi	C	J	D	2	5		
CJD30	Pars plana-lensektomi	C	J	D	3	0		
CJD99	Annen ekstrakapsulær kataraktoperasjon	C	J	D	9	9		
CJE00	Fakoemulsifikasjon	C	J	E	0	0		
CJE05	Fakoemulsifikasjon med iridektomi eller iridotomi	C	J	E	0	5		
CJE10	Fakoemulsifikasjon med implantasjon av kunstig linse i fremre kammer	C	J	E	1	0		
CJE15	Fakoemulsifikasjon med implantasjon av kunstig linse i fremre kammer og iridektomi eller iridotomi	C	J	E	1	5		
CJE20	Fakoemulsifikasjon med implantasjon av kunstig linse i bakre kammer	C	J	E	2	0		
CJE25	Fakoemulsifikasjon med implantasjon av kunstig linse i bakre kammer og iridektomi eller iridotomi	C	J	E	2	5		
CJE99	Annen ekstrakapsulær kataraktoperasjon med emulsifikasjon	C	J	E	9	9		
CJF00	Sekundær implantasjon av kunstig linse i fremre kammer	C	J	F	0	0		
CJF10	Sekundær implantasjon av kunstig linse i bakre kammer	C	J	F	1	0		
CJF20	Fjerning av kunstig linse	C	J	F	2	0		
CJF30	Reposisjon av kunstig linse	C	J	F	3	0		
CJF40	Utskifting av kunstig linse i fremre kammer	C	J	F	4	0		
CJF45	Utskifting av kunstig linse i fremre kammer med iridektomi eller iridotomi	C	J	F	4	5		
CJF50	Utskifting av kunstig linse i bakre kammer	C	J	F	5	0		
CJF55	Utskifting av kunstig linse i bakre kammer med iridektomi eller iridotomi	C	J	F	5	5		
CJF99	Annen operasjon ved kunstig linse	C	J	F	9	9		
CJG00	Ekstraksjon av luksert linse	C	J	G	0	0		
CJG05	Ekstraksjon av luksert linse med iridektomi eller iridotomi	C	J	G	0	5		
CJG10	Ekstraksjon av luksert linse med implantasjon av kunstig linse i fremre kammer	C	J	G	1	0		
CJG15	Ekstraksjon av luksert linse med implantasjon av kunstig linse i fremre kammer og iridektomi eller iridotomi	C	J	G	1	5		
CJG20	Ekstraksjon av luksert linse med implantasjon av kunstig linse i bakre kammer	C	J	G	2	0		
CJG25	Ekstraksjon av luksert linse med implantasjon av kunstig linse i bakre kammer og iridektomi eller iridotomi	C	J	G	2	5		
CJG99	Annen operasjon ved linseluksasjon	C	J	G	9	9		
CJW99	Annen operasjon på linse	C	J	W	9	9		
CKA00	Biopsi av choroidea	C	K	A	0	0		
CKA10	Biopsi av corpus vitreum	C	K	A	1	0		
CKA20	Biopsi av retina	C	K	A	2	0		
CKB00	Punksjon og aspirasjon av corpus vitreum	C	K	B	0	0		
CKB10	Punksjon, aspirasjon av corpus vitreum og injeksjon av substitutt	C	K	B	1	0		
CKB99	Annen operasjon ved chorioidalløsning	C	K	B	9	9		
CKC00	Fotoruptur av corpus vitreum	C	K	C	0	0		
CKC10	Lokal fotokoagulasjon av retina	C	K	C	1	0		
CKC15	Panretinal fotokoagulasjon	C	K	C	1	5		
CKC20	Cryopeksi av tilliggende retina	C	K	C	2	0		
CKC30	Cryopeksi av avløst retina	C	K	C	3	0		
CKC40	Elektrokoagulasjon av retina	C	K	C	4	0		
CKC50	Transskleral laserterapi av retina	C	K	C	5	0		
CKC60	Lokal innbukning av sclera med plombe	C	K	C	6	0		
CKC65	Fjerning av plombe fra sclera	C	K	C	6	5		
CKC70	Sirkulær innbukning av sclera	C	K	C	7	0		
CKC75	Fjerning av cerclage fra sclera	C	K	C	7	5		
CKC99	Annen ekstraokulær operasjon på corpus vitreum eller retina	C	K	C	9	9		
CKD00	Dekompressiv punktur av corpus vitreum	C	K	D	0	0		
CKD05	Injeksjon av medikament i corpus vitreum	C	K	D	0	5		
CKD10	Insufflasjon av corpus vitreum	C	K	D	1	0		
CKD15	Injeksjon av substitutt i corpus vitreum	C	K	D	1	5		
CKD20	Fjerning av corpus vitreum-substitutt	C	K	D	2	0		
CKD25	Ekstern drenasje av subretinal væske	C	K	D	2	5		
CKD30	Intern drenasje av subretinal væske	C	K	D	3	0		
CKD40	Endofotokoagulasjon av retina	C	K	D	4	0		
CKD45	Endokryokirurgi av retina	C	K	D	4	5		
CKD50	Endodiatermi av retina	C	K	D	5	0		
CKD60	Fremre vitrektomi	C	K	D	6	0		
CKD65	Pars plana- eller pars plicata-vitrektomi	C	K	D	6	5		
CKD70	Eksisjon av preretinal eller epiretinal membran	C	K	D	7	0		
CKD75	Retinotomi	C	K	D	7	5		
CKD80	Retinektomi	C	K	D	8	0		
CKD85	Fjerning av subretinal membran eller streng	C	K	D	8	5		
CKD90	Fjerning av subretinal blødning	C	K	D	9	0		
CKD99	Annen intraokulær operasjon på corpus vitreum eller retina	C	K	D	9	9		
CKE00	Ekstirpasjon av lesjon i choroidea	C	K	E	0	0		
CKE10	Transpupillær fotokoagulasjon av lesjon i choroidea	C	K	E	1	0		
CKE15	Endofotokoagulasjon av lesjon i choroidea	C	K	E	1	5		
CKE20	Kryokirurgi av lesjon i choroidea	C	K	E	2	0		
CKE30	Ekstirpasjon av lesjon i retina	C	K	E	3	0		
CKE40	Transpupillær fotokoagulasjon av lesjon i retina	C	K	E	4	0		
CKE45	Endofotokoagulasjon av lesjon i retina	C	K	E	4	5		
CKE50	Kryokirurgi av lesjon i retina	C	K	E	5	0		
CKE60	Brakyterapi av choroidea og retina	C	K	E	6	0		
CKE65	Fjerning av brakyterapeutisk plate fra øye	C	K	E	6	5		
CKE99	Annen operasjon for lesjon i choroidea eller retina	C	K	E	9	9		
CKW99	Annen operasjon på choroidea, corpus vitreum eller retina	C	K	W	9	9		
CWA00	Reoperasjon for sårruptur i øye eller øyeregion	C	W	A	0	0		
CWB00	Reoperasjon for overfladisk infeksjon i øye eller øyeregion	C	W	B	0	0		
CWC00	Reoperasjon for dyp infeksjon i øye eller øyeregion	C	W	C	0	0		
CWD00	Reoperasjon for overfladisk blødning i øye eller øyeregion	C	W	D	0	0		
CWE00	Reoperasjon for dyp blødning i øye eller øyeregion	C	W	E	0	0		
CWF00	Reoperasjon for insuffisiens av anastomose eller sutur i øye eller øyeregion	C	W	F	0	0		
CWW99	Annen reoperasjon på øye eller øyeregion	C	W	W	9	9		
DAA00	Incisjon av aurikkel	D	A	A	0	0		
DAB00	Eksisjon av lesjon av aurikkel	D	A	B	0	0		
DAB10	Reseksjon av aurikkel	D	A	B	1	0		
DAB20	Eksisjon av aurikkelfistel	D	A	B	2	0		
DAC00	Fjerning av fremmedlegeme fra aurikkel	D	A	C	0	0		
DAD00	Sutur av aurikkel	D	A	D	0	0		
DAD10	Rekonstruksjon av aurikkel	D	A	D	1	0		
DAD20	Beinforankring av aurikkelprotese	D	A	D	2	0		
DAD30	Aurikkelplastikk	D	A	D	3	0		
DAW99	Annet inngrep på aurikkel	D	A	W	9	9		
DBA00	Incisjon i øregang	D	B	A	0	0		
DBB00	Eksisjon av lesjon i øregang	D	B	B	0	0		
DBD00	Sutur av øregang	D	B	D	0	0		
DBD10	Rekonstruksjon av øregang	D	B	D	1	0		
DBD20	Øregangsplastikk	D	B	D	2	0		
DBD30	Korreksjon av øregangsatresi	D	B	D	3	0		
DBW99	Annen operasjon på øregang	D	B	W	9	9		
DCA00	Biopsi av trommehinne eller mellomøre	D	C	A	0	0		
DCA10	Paracentese av trommehinne	D	C	A	1	0		
DCA20	Innlegging av ventilasjonsrør gjennom trommehinne	D	C	A	2	0		
DCA30	Eksplorasjon av mellomøre	D	C	A	3	0		
DCB00	Eksisjon av lesjon i mellomøre	D	C	B	0	0		
DCB10	Adheranseløsning i mellomøre	D	C	B	1	0		
DCB20	Reseksjon av mellomøre	D	C	B	2	0		
DCB30	Eksisjon av mellomøre	D	C	B	3	0		
DCC00	Fjerning av fremmedlegeme fra mellomøre	D	C	C	0	0		
DCD00	Myringoplastikk	D	C	D	0	0		
DCD10	Tympanoplastikk	D	C	D	1	0		
DCW00	Fjerning av ventilasjonsrør fra trommehinne	D	C	W	0	0		
DCW99	Annen operasjon på trommehinne eller mellomøre	D	C	W	9	9		
DDA00	Stapedotomi	D	D	A	0	0		
DDA10	Eksplorasjon av ørebeinskjeden	D	D	A	1	0		
DDB00	Stapedektomi	D	D	B	0	0		
DDC00	Fjerning av ørebeinsprotese	D	D	C	0	0		
DDD00	Mobilisering av stapes	D	D	D	0	0		
DDD05	Rekonstruksjon av ørebeinskjeden	D	D	D	0	5		
DDD10	Interposisjon mellom malleus og stapes	D	D	D	1	0		
DDD20	Interposisjon mellom trommehinne og stapes	D	D	D	2	0		
DDD30	Fiksasjon av trommehinne til stapeshode	D	D	D	3	0		
DDD40	Fiksasjon av trommehinne til stapesplate	D	D	D	4	0		
DDW99	Annen operasjon på ørebeinskjeden	D	D	W	9	9		
DEA00	Biopsi av processus mastoideus eller tinningbeinet	D	E	A	0	0		
DEA10	Attico-antrotomi	D	E	A	1	0		
DEB00	Kortikal mastoidektomi	D	E	B	0	0		
DEB10	Attico-antro-mastoidektomi	D	E	B	1	0		
DEB20	Attico-antro-mastoidektomi og bakre tympanotomi	D	E	B	2	0		
DEB25	Attico-antro-mastoidektomi og tympanoplastikk	D	E	B	2	5		
DEB30	Radikal mastoidektomi	D	E	B	3	0		
DEB40	Mastoidreseksjon	D	E	B	4	0		
DEB50	Reseksjon av tinningbein	D	E	B	5	0		
DEB60	Eksisjon av tinningbein	D	E	B	6	0		
DEC00	Fjerning av fremmedlegeme fra processus mastoideus eller tinningbeinet	D	E	C	0	0		
DED00	Obliterasjon av mastoid reseksjonshule	D	E	D	0	0		
DEE00	Beinforankring av høreapparat	D	E	E	0	0		
DEW99	Annen operasjon på processus mastoideus eller tinningbeinet	D	E	W	9	9		
DFA00	Saccotomi	D	F	A	0	0		
DFA10	Translabyrintær eksplorasjon av pyramidespiss	D	F	A	1	0		
DFB00	Labyrintektomi	D	F	B	0	0		
DFB10	Labyrintdestruksjon	D	F	B	1	0		
DFC00	Fjernelse av fremmedlegeme fra det indre øre	D	F	C	0	0		
DFD00	Fenestrasjon av buegang	D	F	D	0	0		
DFD10	Rekonstruksjon av det ovale vindu	D	F	D	1	0		
DFD20	Lukking av ruptur av det runde vindu	D	F	D	2	0		
DFD30	Lukking av ruptur av det ovale vindu	D	F	D	3	0		
DFE00	Innlegging av implantat i cochlea	D	F	E	0	0		
DFW99	Annen operasjon på det indre øre	D	F	W	9	9		
DGA00	Biopsi av tuba auditiva	D	G	A	0	0		
DGB00	Obliterasjon av tuba auditiva	D	G	B	0	0		
DGW00	Dilatasjon av tuba auditiva	D	G	W	0	0		
DGW99	Annen operasjon på tuba auditiva	D	G	W	9	9		
DHA00	Incisjon i nese	D	H	A	0	0		
DHA10	Biopsi fra nesehule	D	H	A	1	0		
DHB00	Eksisjon av utvendig neselesjon	D	H	B	0	0		
DHB10	Eksisjon av lesjon i nesehule	D	H	B	1	0		
DHB20	Polyppevulsjon i nese	D	H	B	2	0		
DHB30	Antrokoanal polyppevulsjon	D	H	B	3	0		
DHB40	Conchotomi	D	H	B	4	0		
DHB50	Conchoplastikk	D	H	B	5	0		
DHC05	Fjerning av penetrerende fremmedlegeme fra nese	D	H	C	0	5		
DHC10	Fjerning av implantat fra neseskjelett	D	H	C	1	0		
DHD00	Innvendig sutur av nese	D	H	D	0	0		
DHD10	Lukket reposisjon av nesefraktur	D	H	D	1	0		
DHD20	Åpen reposisjon av nesefraktur	D	H	D	2	0		
DHD30	Osteosyntese av nesefraktur	D	H	D	3	0		
DHW99	Annen operasjon på nese	D	H	W	9	9		
DJA00	Incisjon av neseseptum	D	J	A	0	0		
DJA10	Biopsi av neseseptum	D	J	A	1	0		
DJA20	Transseptal åpning av sfenoidalsinus	D	J	A	2	0		
DJB10	Reseksjon av neseseptum	D	J	B	1	0		
DJD00	Sutur av neseseptum	D	J	D	0	0		
DJD10	Lukking av perforasjon i neseseptum	D	J	D	1	0		
DJD20	Neseseptumplastikk	D	J	D	2	0		
DJD30	Lukket reposisjon av neseseptumfraktur	D	J	D	3	0		
DJD40	Åpen reposisjon av neseseptumfraktur	D	J	D	4	0		
DJW99	Annen operasjon på neseseptum	D	J	W	9	9		
DKW00	Koagulasjon av neseslimhinne	D	K	W	0	0		
DKW10	Fremre nesetamponade	D	K	W	1	0		
DKW20	Bakre nesetamponade	D	K	W	2	0		
DKW30	Koagulasjon av arterie i nesehule	D	K	W	3	0		
DKW40	Ligatur av arterie i nesehule	D	K	W	4	0		
DKW99	Annet inngrep ved neseblødning	D	K	W	9	9		
DLD00	Rekonstruksjon av nesebrusk	D	L	D	0	0		
DLD10	Rekonstruksjon av brusk og bein i neseskjelettet	D	L	D	1	0		
DLD20	Rhinoplastikk	D	L	D	2	0		
DLD25	Korreksjon av koanalatresi	D	L	D	2	5		
DLD30	Rekonstruksjon av nese	D	L	D	3	0		
DLW99	Annen plastisk operasjon på nese	D	L	W	9	9		
DMA00	Biopsi av maksillarsinus	D	M	A	0	0		
DMA10	Eksplorasjon av maksillarsinus	D	M	A	1	0		
DMB00	Trepanasjon av maksillarsinus	D	M	B	0	0		
DMB10	Radikaloperasjon av maksillarsinus	D	M	B	1	0		
DMB20	Funksjonell endoskopisk åpning av maksillarsinus	D	M	B	2	0		
DMB30	Transmaksillær ekstirpasjon av lesjon i maksillarsinus	D	M	B	3	0		
DMB40	Ekstirpasjon av lesjon i maksillarsinus gjennom lateral rhinotomi	D	M	B	4	0		
DMC00	Fjerning av fremmedlegeme fra maksillarsinus	D	M	C	0	0		
DMW00	Intubasjon av maksillarsinus	D	M	W	0	0		
DMW99	Annen operasjon på maksillarsinus	D	M	W	9	9		
DNA00	Biopsi av ethmoidalsinus	D	N	A	0	0		
DNB00	Ekstern ethmoidektomi	D	N	B	0	0		
DNB10	Endonasal ethmoidektomi	D	N	B	1	0		
DNB20	Endoskopisk ethmoidektomi	D	N	B	2	0		
DNB30	Eksisjon av lesjon av ethmoidalsinus	D	N	B	3	0		
DNB40	Sublabial rhinotomi	D	N	B	4	0		
DNC00	Fjerning av fremmedlegeme fra ethmoidalsinus	D	N	C	0	0		
DNW99	Annen operasjon på ethmoidalsinus eller ethmoidalbeinet	D	N	W	9	9		
DPA00	Biopsi av frontalsinus	D	P	A	0	0		
DPA10	Biopsi av sfenoidalsinus	D	P	A	1	0		
DPA20	Trepanasjon av frontalsinus	D	P	A	2	0		
DPA30	Sfenotomi	D	P	A	3	0		
DPB00	Reseksjon av frontalsinus	D	P	B	0	0		
DPB10	Reseksjon av sfenoidalsinus	D	P	B	1	0		
DPB20	Obliterasjon av frontalsinus	D	P	B	2	0		
DPC05	Fjerning av fremmedlegeme fra frontal- eller sfenoidalsinus	D	P	C	0	5		
DPW00	Innlegging av dren i frontalsinus	D	P	W	0	0		
DPW10	Innlegging av dren i sfenoidalsinus	D	P	W	1	0		
DPW99	Annen operasjon på frontal- eller sfenoidalsinus	D	P	W	9	9		
DQA00	Laryngotomi	D	Q	A	0	0		
DQA10	Biopsi av larynx	D	Q	A	1	0		
DQA20	Eksplorativ laryngofissur	D	Q	A	2	0		
DQB00	Laryngofissur med ekstirpasjon av lesjon	D	Q	B	0	0		
DQB10	Endoskopisk ekstirpasjon av lesjon i larynx	D	Q	B	1	0		
DQB20	Reseksjon av larynx	D	Q	B	2	0		
DQB30	Laryngektomi	D	Q	B	3	0		
DQB40	Supraglottisk laryngektomi	D	Q	B	4	0		
DQB50	Vertikal hemilaryngektomi	D	Q	B	5	0		
DQB60	Arytenoidektomi	D	Q	B	6	0		
DQB70	Eksisjon av stemmebånd	D	Q	B	7	0		
DQB80	Operasjon for stemmebåndstriktur	D	Q	B	8	0		
DQC00	Fjerning av fremmedlegeme fra larynx	D	Q	C	0	0		
DQD00	Lateral fiksasjon av stemmebånd	D	Q	D	0	0		
DQD10	Sutur av larynx	D	Q	D	1	0		
DQD20	Rekonstruksjon av larynx med fritt slimhinnetransplantat	D	Q	D	2	0		
DQD30	Rekonstruksjon av larynx med stilket transplantat	D	Q	D	3	0		
DQD40	Plastisk rekonstruksjon av larynx	D	Q	D	4	0		
DQD42	Tyreoplastikk	D	Q	D	4	2		
DQD50	Endoskopisk innlegging av stent i larynx	D	Q	D	5	0		
DQE00	Innlegging av taleprotese etter laryngektomi	D	Q	E	0	0		
DQE10	Injeksjon av fremmed materiale i stemmebånd	D	Q	E	1	0		
DQE20	Implantasjon av fremmed materiale i stemmebånd	D	Q	E	2	0		
DQW99	Annen operasjon på larynx	D	Q	W	9	9		
DWA00	Reoperasjon for sårruptur i øre, nese, bihuler eller strupehode	D	W	A	0	0		
DWB00	Reoperasjon for overfladisk infeksjon etter inngrep på øre, nese, bihuler eller strupehode	D	W	B	0	0		
DWC00	Reoperasjon for dyp infeksjon i øre, nese, bihuler eller strupehode	D	W	C	0	0		
DWD00	Reoperasjon for overfladisk blødning etter inngrep på øre, nese, bihuler eller strupehode	D	W	D	0	0		
DWE00	Reoperasjon for dyp blødning i øre, nese, bihuler eller strupehode	D	W	E	0	0		
DWF00	Reoperasjon for insuffisiens av anastomose eller sutur i øre, nese, bihuler eller strupehode	D	W	F	0	0		
DWW99	Annen reoperasjon etter inngrep på øre, nese, bihuler eller strupehode	D	W	W	9	9		
EAA00	Incisjon av leppe	E	A	A	0	0		
EAA10	Ekstirpasjon av lesjon i leppe	E	A	A	1	0		
EAA20	Reseksjon av overleppe	E	A	A	2	0		
EAA30	Reseksjon av underleppe	E	A	A	3	0		
EAA99	Annet reseksjonsinngrep på leppe	E	A	A	9	9		
EAB00	Sutur av leppe	E	A	B	0	0		
EAB10	Eksisjon og rekonstruksjon av leppebånd	E	A	B	1	0		
EAB20	Plastisk rekonstruksjon av leppe	E	A	B	2	0		
EAB30	Korreksjon av leppespalte	E	A	B	3	0		
EAB99	Annet rekonstruksjonsinngrep på leppe	E	A	B	9	9		
EAW99	Annen operasjon på leppe	E	A	W	9	9		
EBA00	Tannekstraksjon	E	B	A	0	0		
EBA10	Kirurgisk eksisjon av tann	E	B	A	1	0		
EBA20	Hemiseksjon av tann	E	B	A	2	0		
EBA30	Eksisjon av tannrot	E	B	A	3	0		
EBA40	Eksisjon av tannrotspiss	E	B	A	4	0		
EBA99	Annen ekstraksjon eller reseksjon av tann	E	B	A	9	9		
