Code Type;Year;Code;Code Text;Change from 2012 to 2013?
NCMP;2013;KBFM00;"	Urodynamisk undersõkelse av ureter";
NCMP;2013;KCDE41;"	Ekstern ultralydundersõkelse av blëre";
NCMP;2013;KCDE42;"	Transluminal ultralydundersõkelse av blëre";
NCMP;2013;KCFM00;"	Gasscystometri";
NCMP;2013;KCFM03;"	Vanncystometri";
NCMP;2013;KCGX05;"	Skylling av urinblëre";
NCMP;2013;KDDE10;"	Transuretral ultralydundersõkelse";
NCMP;2013;KDFM03;"	TrykkmÜling i urethra";
NCMP;2013;KEDE51;"	Ekstern ultralydundersõkelse av prostata";
NCMP;2013;KEDE52;"	Transluminal ultralydundersõkelse av prostata";
NCMP;2013;KEFT00;"	Mikroskopi av sëdvëske";
NCMP;2013;KFDE86;"	Ultralydundersõkelse av scrotum";
NCMP;2013;KGFE30;"	Elektromyografi (EMG) av corpus cavernosus";
NCMP;2013;KGFF10;"	Blodstrõmsundersõkelse i penis";
NCMP;2013;KGFX25;"	Cavernosometri";
NCMP;2013;KGFX40;"	Ambulatorisk ereksjonsregistrering";
NCMP;2013;KGGX00;"	Induksjon av ereksjon";
NCMP;2013;KGXJ00;"	Opplëring i selvinjeksjon i penis";
NCMP;2013;KXFC00;"	DõgnmÜling av urinvolum, ev. ved veiing av bleier";
NCMP;2013;KXFE00;"	Elektromyografi (EMG) i bekkenbunnen";
NCMP;2013;KXFE80;"	Urologisk elektromyografi (EMG)";
NCMP;2013;KXFF00;"	Uroflowmetri";
NCMP;2013;KXFM20;"	Ambulatorisk urodynamisk undersõkelse";
NCMP;2013;KXFT00;"	Uretralutstryk med mikroskopi";
NCMP;2013;KXFT10;"	Urinmikroskopi";
NCMP;2013;KXFX00;"	Test pÜ stressinkontinens";
NCMP;2013;KXFX05;"	Kontinenstest med mÜling >12 timer av urin- og drikkevolum";
NCMP;2013;KXFX06;"	Fysiologisk miksjonsundersõkelse";
NCMP;2013;KXFX08;"	Miksjonsobservasjon > 4 timer";
NCMP;2013;KXFX10;"	Induksjon av ejakulasjon";
NCMP;2013;KXGX01;"	Vaginal eller anal stimulator for urininkontinens";
NCMP;2013;LCGX10;"	Intracytoplasmatisk spermieinjeksjon (ICSI)";
NCMP;2013;LCGX15;"	Nedfrysing av embryo";
NCMP;2013;LCGX20;"	Intrauterin inseminasjon";
NCMP;2013;LCPE05;"	Embolisering av a. uterina";
NCMP;2013;LEFT20;"	Vaginalutstryk med mikroskopi";
NCMP;2013;LXDE00;"	Undersõkelse av livmorhule/eggledere med vëskesonografi";
NCMP;2013;LXDE05;"	Ultralydundersõkelse med vaginal probe";
NCMP;2013;MADE00;"	Vaginal ultralydundersõkelse av livmorhals";
NCMP;2013;MADE10;"	Abdominal ultralydundersõkelse av gravid livmor";
NCMP;2013;MAFE05;"	OvervÜking med foster-EKG";
NCMP;2013;MAFX00;"	Kardiotokografi";
NCMP;2013;MAFX10;"	pH-mÜling i fosterskalp";
NCMP;2013;MAGM00;"	Medikamentell svangerskapsavbrytelse";
NCMP;2013;MAGM05;"	Fõdselsinduksjon med prostaglandin peroralt";
NCMP;2013;MAGM10;"	Fõdselsinduksjon med legemiddel intravenõst";
NCMP;2013;MAGM11;"	Ristimulering med legemiddel intravenõst";
NCMP;2013;MAGM16;"	Fõdselsinduksjon med lokalt applisert legemiddel";
NCMP;2013;MBGS00;"	Prõvetaking av navleveneblod";
NCMP;2013;NBGX46;"	Kjemisk synoviortese av skulderledd";
NCMP;2013;NBGX47;"	Synoviortese av skulderledd med radioaktive isotoper";
NCMP;2013;NBSY21;"	Tilpasning av ekstern protese pÜ skulder";
NCMP;2013;NBSY22;"	Tilpasning av ekstern protese pÜ overarm";
NCMP;2013;NBSY27;"	Tilpasning av myoelektrisk protese pÜ overekstremitet";
NCMP;2013;NBSY35;"	Tilpasning av patellarsenebërende protese";
NCMP;2013;NCGX36;"	Kjemisk synoviortese av albueledd";
NCMP;2013;NCGX37;"	Synoviortese av albueledd med radioaktive isotoper";
NCMP;2013;NCSY23;"	Tilpasning av ekstern protese pÜ albue";
NCMP;2013;NCSY24;"	Tilpasning av ekstern protese pÜ underarm";
NCMP;2013;NDFT00;"	Mikroskopi av neglesenger med vurdering av kapillërseng";
NCMP;2013;NDFX05;"	Elektrogoniometri - hÜndleddsvinkelmÜling";
NCMP;2013;NDGX06;"	Kjemisk synoviortese av fingerledd";
NCMP;2013;NDGX07;"	Synoviortese med radioaktive isotoper, fingerledd";
NCMP;2013;NDGX16;"	Kjemisk synoviortese av karpo-metakarpalledd";
NCMP;2013;NDGX17;"	Synoviortese med radioaktive isotoper, karpo-metakarpalledd";
NCMP;2013;NDSY25;"	Tilpasning av ekstern protese pÜ hÜndledd";
NCMP;2013;NDSY26;"	Tilpasning av ekstern protese pÜ finger";
NCMP;2013;NFGX56;"	Kjemisk synoviortese av hofteledd";
NCMP;2013;NFGX57;"	Synoviortese av hofteledd med radioaktive isotoper";
NCMP;2013;NFSY31;"	Tilpasning av ekstern protese etter hemipelvektomi eller eksartikulasjon i hofte";
NCMP;2013;NFSY32;"	Tilpasning av ekstern protese pÜ lÜr";
NCMP;2013;NFSY36;"	Tilpasning av suprakondylër protese pÜ lÜr";
NCMP;2013;NGGX66;"	Kjemisk synoviortese av knedledd";
NCMP;2013;NGGX67;"	Synoviortese av kneledd med radioaktive isotoper";
NCMP;2013;NGSY33;"	Tilpasning av ekstern protese etter eksartikulasjon i kneledd";
NCMP;2013;NGSY34;"	Tilpasning av ekstern protese pÜ legg med lÜrkorsett";
NCMP;2013;NGSY39;"	Tilpasning av annen ekstern protese pÜ underekstremitet";
NCMP;2013;NHGX76;"	Kjemisk synoviortese av ankelledd";
NCMP;2013;NHGX77;"	Synoviortese av ankelledd med radioaktive isotoper";
NCMP;2013;NHGX86;"	Kjemisk synoviortese av tarsalledd";
NCMP;2013;NHGX87;"	Synoviortese av tarsalledd med radioaktive isotoper";
NCMP;2013;NHGX96;"	Kjemisk synoviortese av tÜledd";
NCMP;2013;NHGX97;"	Synoviortese av tÜledd med radioaktive isotoper";
NCMP;2013;NHSY38;"	Tilpasning av ekstern protese pÜ fot eller forfot";
NCMP;2013;NMFM00;"	MÜling av intramuskulërt trykk uten provokasjon";
NCMP;2013;NMFM05;"	MÜling av intramuskulërt trykk med provokasjon";
NCMP;2013;NXDE00;"	Ultralydveiledet leddpunksjon";
NCMP;2013;NXDE15;"	Ultralydundersõkelse av ledd og/eller blõtdeler";
NCMP;2013;NXFM94;"	Innlegging av elektrode i bevegelsesapparatet for trykkregistrering eller stimulering av beinvekst";
NCMP;2013;NXFT00;"	Mikroskopisk undersõkelse av leddvëske";
NCMP;2013;NXFT05;"	Mikroskopisk undersõkelse av leddvëske med polarisert lys";
NCMP;2013;NXFX05;"	BentetthetsmÜling";
NCMP;2013;NXGX20;"	Bevegelsesanalyse med bruk av eksternt utstyr";
NCMP;2013;NXGX23;"	Leddskylling";
NCMP;2013;NXGX30;"	Trykkbõlgebehandling";
NCMP;2013;NXGX86;"	Kjemisk synoviortese av andre ledd";
NCMP;2013;NXGX87;"	Synoviortese av andre ledd med radioaktive isotoper";
NCMP;2013;NXSY01;"	Tilpasning av redresserende plastkorsett";
NCMP;2013;NXSY03;"	Tilpasning av reklinerende plastkorsett";
NCMP;2013;NXSY05;"	Tilpasning av kroppskorsett utenom etter operasjon";
NCMP;2013;NXSY06;"	Tilpasning av kroppskorsett postoperativt";
NCMP;2013;NXSY07;"	Tilpasning av tõykorsett forsterket med spiler eller plater";
NCMP;2013;NXSY08;"	Tilpasning av sittekurv";
NCMP;2013;NXSY37;"	Tilpasning av Symes eller Boyd protese";
NCMP;2013;OAAA00;"	Strukturert kartlegging av utviklingstrinn og/eller evner";NEW
NCMP;2013;OAAB00;"	Strukturert kartlegging av mentale funksjoner, inklusiv kognitiv svikt ";NEW
NCMP;2013;OAAC00;"	Strukturert kartlegging av mentale (kognitive, psykosomatiske) funksjoner/dysfunksjoner ";NEW
NCMP;2013;OAAD00;"	Strukturert kartlegging av hõyere kognitive funksjoner";NEW
NCMP;2013;OAAE00;"	Strukturert kartlegging av sprÜkfunksjon, lese- og skriveevne og/eller regneevne";NEW
NCMP;2013;OAAF00;"	Strukturert kartlegging av syn og hõrsel";NEW
NCMP;2013;OAAG00;"	Strukturert kartlegging av bevisshetsnivÜ";NEW
NCMP;2013;OAAH00;"	Strukturert kartlegging av smerte";NEW
NCMP;2013;OAAI00;"	Strukturert kartlegging av fysisk kondisjon";NEW
NCMP;2013;OAAJ00;"	Strukturert kartlegging av grovmotorikk ";NEW
NCMP;2013;OAAK00;"	Strukturert kartlegging av finmotorikk, inkludert hÜndfunksjon";NEW
NCMP;2013;OAAL00;"	Strukturert kartlegging av kosthold og ernëringstilstand";NEW
NCMP;2013;OAAM00;"	Strukturert kartlegging av munnmotorikk og svelgfunksjon";NEW
NCMP;2013;OAAN00;"	Strukturert kartlegging av tannhelse";NEW
NCMP;2013;OAAP00;"	Strukturert kartlegging av sensibilitet";NEW
NCMP;2013;OAAQ00;"	Strukturert kartlegging av bevegelse";NEW
NCMP;2013;OAAR00;"	Strukturert kartlegging av prosesseringsvansker";NEW
NCMP;2013;OAAS00;"	Strukturert klinisk legeundersõkelse ved medfõdt eller tidlig ervervet kronisk lidelse";NEW
NCMP;2013;OAAT00;"	Strukturert intervju inkludert utviklingsanamnese ved medfõdt eller tidlig ervervet kronisk lidelse";NEW
NCMP;2013;OAAU00;"	Strukturert kartlegging med tanke pÜ gjennomgripende utviklingsforstyrrelse";NEW
NCMP;2013;OAAV00;"	Strukturert kartlegging av blõtdelsrelaterte skader";NEW
NCMP;2013;OABA00;"	Strukturert kartlegging av kommunikasjon";NEW
NCMP;2013;OABB00;"	Strukturert kartlegging av Personlige ADL funksjoner (egenomsorg)";NEW
NCMP;2013;OABC00;"	Strukturert kartlegging av Instrumentelle ADL funksjoner";NEW
NCMP;2013;OABD00;"	Strukturert kartlegging av evne til mobilitet";NEW
NCMP;2013;OABE00;"	Strukturert kartlegging av deltagelse i samfunnsliv, fritids- og sosiale aktiviteter";NEW
NCMP;2013;OABF00;"	Strukturert kartlegging av mellommenneskelig samhandling og sosialt funksjonsnivÜ";NEW
NCMP;2013;OABG00;"	Strukturert kartlegging av problematferd";NEW
NCMP;2013;OABH00;"	Strukturert kartlegging av adaptive funksjoner";NEW
NCMP;2013;OABI00;"	Strukturert kartlegging av funksjonsevne relatert til arbeidsrettet aktivitet/arbeidsdeltakelse (arbeidsevne)";NEW
NCMP;2013;OABJ00;"	Vurdering av oppfyllelse av kravene til Ü inneha fõrerkort ";NEW
NCMP;2013;OABK00;"	Rettsikkerhet i forhold til bruk av tvang overfor enkelte personer med psykisk utviklingshemming ";NEW
NCMP;2013;OABL00;"	Strukturert kartlegging av behov for hjelpemidler ";NEW
NCMP;2013;OABM00;"	Strukturert kartlegging av pÜrõrendes stress- og belastningssituasjon";NEW
NCMP;2013;OABN00;"	Strukturert kartlegging av kunnskap om kropp, identitet og seksualitet";NEW
NCMP;2013;OACA00;"	Strukturert kartlegging av arbeidsmiljõ";NEW
NCMP;2013;OACB00;"	Strukturert kartlegging av bomiljõ og andre miljõfaktorer";NEW
NCMP;2013;OACC00;"	Strukturert kartlegging av sosialt nettverk";NEW
NCMP;2013;OADA00;"	Strukturert kartlegging av brukers mestringsevne";NEW
NCMP;2013;OADB00;"	Kartlegging av pasient/brukers mÜl";NEW
NCMP;2013;OAEA00;"	Utarbeide re-/habiliteringsplan";NEW
NCMP;2013;OBAA00;"	Mestringsorientert samtale";NEW
NCMP;2013;OBAB00;"	Veiledet og instruert fysisk trening";NEW
NCMP;2013;OBAC00;"	Elektroterapi og termoterapi";NEW
NCMP;2013;OBAD00;"	Blõtdelsbehandling og andre manuelle teknikker";NEW
NCMP;2013;OBAE00;"	Manipulasjonsbehandling";NEW
NCMP;2013;OBAF00;"	Lungeterapi";NEW
NCMP;2013;OBAG00;"	Trening av kognitive funksjoner";NEW
NCMP;2013;OBAH00;"	Trening av munnmotorikk og svelgfunksjon ";NEW
NCMP;2013;OBAI00;"	Trening av sprÜk, stemme og talefunksjoner";NEW
NCMP;2013;OBAJ00;"	Trening av syn ";NEW
NCMP;2013;OBAK00;"	Trening av hõrsel";NEW
NCMP;2013;OBAL00;"	Tilpasning av ortoser";NEW
NCMP;2013;OBBA00;"	Trening av kommunikasjonsevne og -ferdighet";NEW
NCMP;2013;OBBB00;"	Trening i personlig ADL (egenomsorg)";NEW
NCMP;2013;OBBC00;"	Trening i instrumentell ADL ";NEW
NCMP;2013;OBBD00;"	Veiledet og instruert trening gjennom fysiske, fritids- og friluftsaktiviteter";NEW
NCMP;2013;OBBE00;"	Veiledet og instruert fysisk trening ved hjelp av spesifikke metoder og/eller utstyr ";NEW
NCMP;2013;OBBF00;"	Trening innenfor aktuelle livsomrÜder";NEW
NCMP;2013;OBBG00;"	Tverrfaglig trening og sansestimulering";NEW
NCMP;2013;OBBH00;"	Sosial ferdighetstrening";NEW
NCMP;2013;OBBI00;"	Instruert trening i Ü kunne forflytte seg, ev. med hjelpemidler";NEW
NCMP;2013;OBBJ00;"	Aktiviteter relatert til Ü beholde eller skaffe arbeid/arbeidsforberedende trening";NEW
NCMP;2013;OBBK00;"	Egenmestringsaktiviteter";NEW
NCMP;2013;OBBL00;"	Tilbakemelding til pasient/pÜrõrende om resultat av utredning/kartlegging";NEW
NCMP;2013;OBBM00;"	Individuell utforming av kostopplegg";NEW
NCMP;2013;OBBN00;"	Opplëring/egenmestring ";NEW
NCMP;2013;OBBO00;"	Individuell rÜdgivning";NEW
NCMP;2013;OBCA00;"	Individuell rÜdgivning vedrõrende aktiviteter og deltakelse";NEW
NCMP;2013;OBDA00;"	Veiledning vedrõrende kroppsfunksjoner herunder seksualitet";NEW
NCMP;2013;OBDB00;"	Individuell rÜdgivning i forebyggende hensikt";NEW
NCMP;2013;OCAA00;"	Re-/habiliteringsplan";NEW
NCMP;2013;OCAB00;"	Arbeidsdeltakelse";NEW
NCMP;2013;ODAA00;"	Strukturert kartlegging av behov for kommunale tjenester";NEW
NCMP;2013;ODBA00;"	Igangsetting/bidrag til utarbeiding av individuell plan";NEW
NCMP;2013;ODBB00;"	Oppnevning av koordinator i spesialisthelsetjenesten";NEW
NCMP;2013;ODBC00;"	Tverrfaglig samarbeidsmõte pasient/pÜrõrende og kommunen";NEW
NCMP;2013;ODBD00;"	Veiledning til foresatte, pÜrõrende og/eller lokalt hjelpeapparat ";NEW
NCMP;2013;ODBE00;"	Tilrettelegging av kommunale tjenester";NEW
NCMP;2013;ODBF00;"	Utprõving, tilpasning, opplëring og trening i bruk av tekniske hjelpemidler";NEW
NCMP;2013;ODBG00;"	Informasjon og rÜdgivning overfor og/eller samarbeid med annen instans ";NEW
NCMP;2013;ODBH00;"	Arbeid tilknyttet Helse- og omsorgstjenesteloven kap. 9 ";NEW
NCMP;2013;ODBI00;"	Tverrfaglig koordinering av tiltak vedrõrende Çn enkelt pasient. ";NEW
NCMP;2013;PHDE00;"	Ultralydundersõkelse av perifere vener";
NCMP;2013;PHFC00;"	Venõs okklusjonspletysmografi";
NCMP;2013;PHFC05;"	Fotvolumetri";
NCMP;2013;PHFM00;"	Invasiv mÜling av trykk i perifer vene";
NCMP;2013;PHGX00;"	Innlegging eller bytte av tunnelert dialysekateter";
NCMP;2013;PHGX05;"	Innlegging eller bytte av ikke-tunnelert dialysekateter";
NCMP;2013;PHGX10;"	Venetõmmingsbestemmelse";
NCMP;2013;PHGX20;"	Perkutan innlegging av vena cavafilter";
NCMP;2013;PHGX21;"	Fjerning av vena cavafilter";
NCMP;2013;PJGX10;"	Punksjon av lymfocele";
NCMP;2013;PKFF00;"	Laser-Doppler flowmetri i kapillërer";
NCMP;2013;PKFF05;"	Laser-Doppler flowmetri med provokasjon i kapillërer";
NCMP;2013;PKFM00;"	MÜling av kolloidosmotisk trykk";
NCMP;2013;PKFT00;"	Mikrovaskulër undersõkelse med kapillërmikroskopi";
NCMP;2013;PKFX00;"	MÜling av kapillër filtrasjonskoeffisient";
NCMP;2013;PUGC00;"	Innlegging eller bytte av navlevenekateter";
NCMP;2013;PUGC05;"	Innlegging eller bytte av navlearteriekateter";
NCMP;2013;PXAA00;"	Innlegging av arteriekanyle";
NCMP;2013;PXAB00;"	Invasiv hypotermibehandling";
NCMP;2013;PXAB01;"	Ekstern hypotermibehandling";
NCMP;2013;PYDB91;"	Peroperativ angiografi ved perifer karkirurgi";
NCMP;2013;PYDB92;"	Peroperativ angioskopi ved perifer karkirurgi";
NCMP;2013;PYDE00;"	Enkel ultralydundersõkelse av halskar";
NCMP;2013;PYDE05;"	Fullstendig ultralydundersõkelse av halskar";
NCMP;2013;PYDE09;"	Ultralyd undersõkelse av perifere arterier IKA";
NCMP;2013;PYFF93;"	Peroperativ flowmÜling ved perifer karkirurgi";
NCMP;2013;PYFM10;"	MÜling av ankel-arm blodtrykksindeks under kontrollert, tyngre arbeidsbelastning";
NCMP;2013;PYFM20;"	MÜling av blodtrykk i tÜ/finger";
NCMP;2013;PYFM25;"	Langtids noninvasiv blodtrykksmÜling";
NCMP;2013;PYFM30;"	Invasiv arteriell blodtrykksmÜling";
NCMP;2013;PYFM94;"	Peroperativ trykkmÜling ved perifer karkirurgi";
NCMP;2013;PYFX00;"	MÜling av pulsbõlgehastighet og lignende";
NCMP;2013;PYFX10;"	Registrering av arterielle pulsvolumkurver med pletysmografi I";
NCMP;2013;PYFX15;"	Registrering av arterielle pulsvolumkurver med pletysmografi II";
NCMP;2013;PYGC00;"	Innlegging av sentralt venekateter";
NCMP;2013;PYGC05;"	Innlegging av tunnelert sentralt venekateter";
NCMP;2013;PYGC10;"	Perkutan plugging av punksjonshull i arterie med resorberbart materiale";
NCMP;2013;QDGX10;"	Stell av diabetisk fotsÜr";
NCMP;2013;QXDE00;"	Ultralydundersõkelse av hud og underhud";
NCMP;2013;QXFT00;"	Soppdiagnostikk ved mikroskopi";
NCMP;2013;QXFT05;"	Skabbdiagnostikk ved mikroskopi";
NCMP;2013;QXFT10;"	Mõrkefeltmikroskopi";
NCMP;2013;QXFX00;"	Undersõkelse med Woods lys";
NCMP;2013;QXFX05;"	Lystest";
NCMP;2013;QXFX10;"	Fotopatchtest ved mistenkt fotoallergi";
NCMP;2013;QXFX15;"	Svettetest I";
NCMP;2013;QXFX20;"	Svettetest II";
NCMP;2013;QXGM00;"	Iontoforese ved hyperhidrose";
NCMP;2013;QXGX00;"	GrensestrÜlebehandling";
NCMP;2013;QXGX10;"	Lysbehandling";
NCMP;2013;QXGX20;"	Lysbehandling av nyfõdte";
NCMP;2013;QXGX25;"	Systemisk psoralen-ultrafiolett-behandling";
NCMP;2013;QXGX30;"	Lokal psoralen-ultrafiolett-behandling";
NCMP;2013;QXGX41;"	SÜrbehandling med autologt blodplatekonsentrat";
NCMP;2013;QXGX50;"	Dermojetbehandling";
NCMP;2013;QXGX70;"	Tatovering pÜ medisinsk indikasjon";
NCMP;2013;RAFT00;"	Mikroskopi av beinmargsutstryk";
NCMP;2013;RAGD00;"	Cytaferese av stamceller";
NCMP;2013;RAGG15;"	Transfusjon av allogene stamceller fra perifert blod, beslektet giver";
NCMP;2013;RAGG20;"	Transfusjon av allogene stamceller fra perifert blod, ubeslektet giver";
NCMP;2013;RAGG25;"	Transfusjon av autologe stamceller fra beinmarg";
NCMP;2013;RAGG30;"	Transfusjon av autologe stamceller fra perifert blod";
NCMP;2013;RAGG35;"	Transfusjon av stamceller fra navlestrengsblod, beslektet giver";
NCMP;2013;RAGG40;"	Transfusjon av stamceller fra navlestrengsblod, ubeslektet giver";
NCMP;2013;RAGG50;"	Beinmargstransplantasjon, ubeslektet giver";
NCMP;2013;RAGG55;"	Beinmargstransplantasjon, beslektet giver";
NCMP;2013;RAGX00;"	Mobilisering for allogen stamcellehõsting";
NCMP;2013;RAGX05;"	Mobilisering for autolog stamcellehõsting";
NCMP;2013;REGD00;"	Erytrocyttaferese";
NCMP;2013;REGD05;"	Erytrocyttreduserende cytaferese";
NCMP;2013;REGG00;"	Transfusjon av allogene erytrocytter";
NCMP;2013;REGG05;"	Transfusjon av autologe erytrocytter";
NCMP;2013;REGG10;"	Intrauterin transfusjon av erytrocytter";
NCMP;2013;RKGM00;"	Infusjon av koagulasjonsfaktorkonsentrat";
NCMP;2013;RKGM05;"	Infusjon av rekombinante koagulasjonsfaktorpreparater";
NCMP;2013;RLGD00;"	Leukaferese";
NCMP;2013;RLGD05;"	Leukocyttreduserende cytaferese";
NCMP;2013;RLGG00;"	Transfusjon av granulocytter";
NCMP;2013;RLGG05;"	Transfusjon av lymfocytter";
NCMP;2013;RLGG10;"	Infusjon av donators lymfocytter (DLI) til beinmargstransplantert pasient";
NCMP;2013;RPGD00;"	Plasmaferese med dobbelfiltrasjon";
NCMP;2013;RPGD05;"	Plasmaferese med immunadsorpsjon";
NCMP;2013;RPGD10;"	Plasmaferese med LDL-adsorpsjon";
NCMP;2013;RPGD15;"	Plasmaferese med stamcellehõsting";
NCMP;2013;RPGG00;"	Transfusjon av plasma, autolog";
NCMP;2013;RPGG05;"	Transfusjon av plasma, allogen";
NCMP;2013;RPGM00;"	Infusjon av albumin";
NCMP;2013;RPGM05;"	Infusjon av gammaglobulin";
NCMP;2013;RPGX00;"	Plasmatapping";
NCMP;2013;RTGD00;"	Trombocyttaferese";
NCMP;2013;RTGD05;"	Trombocyttreduserende cytaferese";
NCMP;2013;RTGG00;"	Allogen transfusjon av trombocytter";
NCMP;2013;RTGG05;"	Autolog transfusjon av trombocytter";
NCMP;2013;RTGG10;"	Intrauterin transfusjon av trombocytter";
NCMP;2013;RXFC00;"	Plasmavolumbasert beregning av blodvolum";
NCMP;2013;RXFC05;"	Erytrocyttvolumbasert beregning av blodvolum";
NCMP;2013;RXFT00;"	Mikroskopi av blodutstryk";
NCMP;2013;RXGD00;"	Cytaferese, ekstrakorporal fotokjemoterapi";
NCMP;2013;RXGD05;"	Hemodiafiltrasjon";
NCMP;2013;RXGD10;"	Hemodilusjon preoperativt";
NCMP;2013;RXGD15;"	Hemoperfusjon";
NCMP;2013;RXGG02;"	Transfusjon med fullblod, allogen";
NCMP;2013;RXGG03;"	Transfusjon med fullblod, autolog";
NCMP;2013;RXGG05;"	Intrauterin blodtransfusjon til foster";
NCMP;2013;RXGG10;"	Transfusjon av sÜrblod fra dren";
NCMP;2013;RXGG15;"	Transfusjon av erytrocytter fra peroperativt gjenvunnet sÜrblod";
NCMP;2013;RXGG61;"	Utskiftningstransfusjon hos nyfõdt";
NCMP;2013;RXGX00;"	Fullblodstapping av blodgiver";
NCMP;2013;RXGX05;"	Terapeutisk fullblodstapping";
NCMP;2013;RXGX65;"	BestrÜling av blodprodukter";
NCMP;2013;WAGX09;"	Vaksinasjoner INA";
NCMP;2013;WBGC00;"	Innlegging eller bytte av implantert legemiddelpumpe";
NCMP;2013;WBGC05;"	Fjerning av implantert legemiddelpumpe";
NCMP;2013;WBGC11;"	PÜfylling av implantert legemiddelpumpe";
NCMP;2013;WBGC12;"	Dosejustering av implantert legemiddelpumpe";
NCMP;2013;WBGM00;"	Intravenõs injeksjon/infusjon av legemiddel";
NCMP;2013;WBGM02;"	Intravenõs injeksjon/infusjon av radioaktiv substans";
NCMP;2013;WBGM05;"	Intramuskulër injeksjon av legemiddel";
NCMP;2013;WBGM10;"	Subkutan injeksjon av legemiddel";
NCMP;2013;WBGM15;"	Peroral administrasjon av legemiddel";
NCMP;2013;WBGM20;"	Inhalasjon av legemiddel";
NCMP;2013;WBGM25;"	Nasal administrasjon av legemiddel";
NCMP;2013;WBGM30;"	Intratekal injeksjon/infusjon av legemiddel";
NCMP;2013;WBGM31;"	Epidural injeksjon/infusjon av legemiddel";
NCMP;2013;WBGM35;"	Intravesikal administrasjon av legemiddel";
NCMP;2013;WBGM37;"	Intrapleural administrasjon av legemiddel";
NCMP;2013;WBGM40;"	Intraperitoneal administrasjon av legemiddel";
NCMP;2013;WBGM45;"	Administrasjon av legemiddel ved lokal applikasjon";
NCMP;2013;WBGM50;"	Iontoforetisk tilfõrsel av legemiddel";
NCMP;2013;WBGM55;"	Intravaginal administrasjon av legemiddel";
NCMP;2013;WBGM60;"	Subkutan implantasjon av legemiddel i fast form";
NCMP;2013;WBGM65;"	Intrarektal administrasjon av legemiddel";
NCMP;2013;WBGM70;"	Injeksjon av legemiddel i muskelfeste/fascie/senefeste/sene/fascie/bursa";
NCMP;2013;WBGM72;"	Intraartikulër injeksjon av legemiddel";
NCMP;2013;WBGM75;"	Intraossõs injeksjon/infusjon av legemiddel";
NCMP;2013;WBOC05;"	Intravenõs injeksjon/infusjon av cytostatika";
NCMP;2013;WBOC08;"	Intravenõs injeksjon/infusjon av adjuvans til cytostatikabehandling";
NCMP;2013;WBOC10;"	Intramuskulër injeksjon/infusjon av cytostatika";
NCMP;2013;WBOC15;"	Subkutan injeksjon/infusjon av cytostatika";
NCMP;2013;WBOC20;"	Peroral cytostatikabehandling";
NCMP;2013;WBOC25;"	Intratekal injeksjon/infusjon av cytostatika";
NCMP;2013;WBOC30;"	Intravesikal administrasjon av cytostatika";
NCMP;2013;WBOC32;"	Intraperitoneal administrasjon av cytostatika";
NCMP;2013;WBOC34;"	Intrapleural administrasjon av cytostatika";
NCMP;2013;WBOC39;"	Cytostatikabehandling INA";
NCMP;2013;WDAA10;"	Monitorering av anestesidybde";
NCMP;2013;WDAB00;"	Hjertemassasje umiddelbart etter fõdsel";
NCMP;2013;WDAB05;"	Hjertemassasje senere under nyfõdtperiode";
NCMP;2013;WDAB09;"	Opplivingstiltak pÜ nyfõdte IKA";
NCMP;2013;WDAB45;"	Behandling med antisjokkbukse - MAST eller tilsvarende";
NCMP;2013;WDAB50;"	IntensivovervÜking under transport";
NCMP;2013;WDAB55;"	Ekstrakorporal membranoksygenering";
NCMP;2013;WDAB80;"	Lukket hjertekompresjon";
